date,trade_code,high,low,open,close,volume
2020-07-15,BDWELDING,15.7,14.6,15.2,15.2,"4,904"
2020-07-14,BDWELDING,16,15.6,16,15.8,"15,744"
2020-07-13,BDWELDING,16.5,15.8,16,16,"78,691"
2020-07-12,BDWELDING,16,15.5,15.9,16,"30,725"
2020-07-09,BDWELDING,15.7,15,15,15.6,"62,786"
2020-07-08,BDWELDING,15.1,14.8,14.8,15,"14,252"
2020-07-07,BDWELDING,15,14.6,14.6,14.9,"61,973"
2020-07-06,BDWELDING,14.7,14.4,14.4,14.6,"9,264"
2020-07-05,BDWELDING,14.7,14.5,14.5,14.5,"18,957"
2020-07-02,BDWELDING,14.4,14.3,14.3,14.3,654
2020-08-10,BEACHHATCH,15,14.2,15,14.4,"89,258"
2020-08-09,BEACHHATCH,14.9,13.6,13.6,14.9,"231,422"
2020-08-06,BEACHHATCH,14,13.6,13.6,13.6,"189,228"
2020-08-05,BEACHHATCH,14.3,13.6,14.3,13.6,"101,933"
2020-08-04,BEACHHATCH,14.9,13.6,13.6,13.7,"171,129"
2020-08-03,BEACHHATCH,13.9,13.6,13.6,13.6,"415,628"
2020-07-30,BEACHHATCH,13.6,13.6,13.6,13.6,936
2020-07-29,BEACHHATCH,13.6,13.6,13.6,13.6,"1,647"
2020-07-28,BEACHHATCH,13.6,13.6,13.6,13.6,"12,918"
2020-07-27,BEACHHATCH,13.6,13.6,13.6,13.6,"1,780"
2020-07-26,BEACHHATCH,13.6,13.6,13.6,13.6,5
2020-07-23,BEACHHATCH,13.6,13.6,13.6,13.6,55
2020-07-22,BEACHHATCH,13.6,13.6,13.6,13.6,"17,100"
2020-07-21,BEACHHATCH,13.6,13.6,13.6,13.6,"7,400"
2020-07-20,BEACHHATCH,13.6,13.6,13.6,13.6,"3,722"
2020-07-19,BEACHHATCH,13.6,13.6,13.6,13.6,1
2020-07-16,BEACHHATCH,13.6,13.6,13.6,13.6,4
2020-07-15,BEACHHATCH,13.6,13.6,13.6,13.6,"12,289"
2020-07-14,BEACHHATCH,13.6,13.6,13.6,13.6,204
2020-07-13,BEACHHATCH,13.6,13.6,13.6,13.6,562
2020-07-12,BEACHHATCH,13.6,13.6,13.6,13.6,100
2020-07-09,BEACHHATCH,13.6,13.6,13.6,13.6,200
2020-07-08,BEACHHATCH,13.6,13.6,13.6,13.6,"1,700"
2020-07-07,BEACHHATCH,0,0,0,13.6,0
2020-07-06,BEACHHATCH,13.6,13.6,13.6,13.6,150
2020-07-05,BEACHHATCH,13.6,13.6,13.6,13.6,250
2020-07-02,BEACHHATCH,13.6,13.6,13.6,13.6,50
2020-08-10,BEACONPHAR,94,86.5,89,89.1,"697,105"
2020-08-09,BEACONPHAR,86.2,80.4,80.4,86.2,"812,693"
2020-08-06,BEACONPHAR,80.7,76.3,77.4,78.4,"1,846,645"
2020-08-05,BEACONPHAR,78.6,76.3,78,77.1,"420,871"
2020-08-04,BEACONPHAR,79.3,76,78.9,78.2,"1,055,241"
2020-08-03,BEACONPHAR,80.9,77.6,78,78.4,"866,390"
2020-07-30,BEACONPHAR,79.2,73.6,73.9,77.6,"1,055,465"
2020-07-29,BEACONPHAR,74.5,71,73.9,72.1,"601,289"
2020-07-28,BEACONPHAR,75.2,73.7,75.2,73.9,"296,818"
2020-07-27,BEACONPHAR,75.7,74.3,75,75.2,"1,421,001"
2020-07-26,BEACONPHAR,75.7,73.5,75,75,"1,611,755"
2020-07-23,BEACONPHAR,75.3,72.9,72.9,75,"791,591"
2020-07-22,BEACONPHAR,73.1,71.3,72.1,72.8,"679,760"
2020-07-21,BEACONPHAR,72.5,68.5,68.5,72.1,"709,618"
2020-07-20,BEACONPHAR,69.4,66.8,67.9,67.9,"529,462"
2020-07-19,BEACONPHAR,73,66.8,72.5,66.9,"786,118"
2020-07-16,BEACONPHAR,76,72,75.9,74.2,"525,979"
2020-07-15,BEACONPHAR,76.8,72.3,72.7,75.9,"1,730,850"
2020-07-14,BEACONPHAR,74.5,72.1,72.4,72.6,"537,083"
2020-07-13,BEACONPHAR,74,71.9,73.3,72.4,"710,556"
2020-07-12,BEACONPHAR,75,70,71.9,73.3,"1,452,385"
2020-07-09,BEACONPHAR,73.4,68.1,69,71.9,"1,529,092"
2020-07-08,BEACONPHAR,67.5,61.4,61.4,67.5,"1,403,415"
2020-07-07,BEACONPHAR,66,60.7,60.7,61.4,"2,071,425"
2020-07-06,BEACONPHAR,60.7,60.7,60.7,60.7,"210,438"
2020-07-05,BEACONPHAR,0,0,0,60.7,0
2020-07-02,BEACONPHAR,60.7,60.7,60.7,60.7,"9,005"
2020-08-10,BENGALWTL,18.9,18,18.7,18.2,"314,191"
2020-08-09,BENGALWTL,19,18.3,18.5,18.5,"443,253"
2020-08-06,BENGALWTL,18.7,17,17.5,18.1,"649,020"
2020-08-05,BENGALWTL,17.7,17.2,17.4,17.3,"237,166"
2020-08-04,BENGALWTL,17.9,17.3,17.7,17.4,"274,233"
2020-08-03,BENGALWTL,17.7,17.4,17.5,17.5,"187,094"
2020-07-30,BENGALWTL,17.7,17.2,17.2,17.4,"231,697"
2020-07-29,BENGALWTL,17.3,17,17,17.2,"169,831"
2020-07-28,BENGALWTL,17.2,17,17,17,"471,044"
2020-07-27,BENGALWTL,17,17,17,17,461
2020-07-26,BENGALWTL,17,17,17,17,"6,028"
2020-07-23,BENGALWTL,17,17,17,17,"17,947"
2020-07-22,BENGALWTL,17,17,17,17,802
2020-07-21,BENGALWTL,17,17,17,17,"4,500"
2020-07-20,BENGALWTL,17,17,17,17,"2,051"
2020-07-19,BENGALWTL,17,17,17,17,3
2020-07-16,BENGALWTL,17,17,17,17,100
2020-07-15,BENGALWTL,17,17,17,17,"7,102"
2020-07-14,BENGALWTL,17.1,17,17,17,"35,502"
2020-07-13,BENGALWTL,17.5,17,17,17,"293,497"
2020-07-12,BENGALWTL,17,17,17,17,"24,550"
2020-07-09,BENGALWTL,17,17,17,17,649
2020-07-08,BENGALWTL,17,17,17,17,440
2020-07-07,BENGALWTL,0,0,0,17,0
2020-07-06,BENGALWTL,17,17,17,17,300
2020-07-05,BENGALWTL,0,0,0,17,0
2020-07-02,BENGALWTL,17,17,17,17,650
2020-08-10,BERGERPBL,"1,330","1,315","1,323","1,325","2,195"
2020-08-09,BERGERPBL,"1,337.90","1,308.60","1,309","1,328.50","8,059"
2020-08-06,BERGERPBL,"1,318","1,308.60","1,315","1,308.70","4,532"
2020-08-05,BERGERPBL,"1,330","1,314","1,327.60","1,317.20","1,549"
2020-08-04,BERGERPBL,"1,335","1,311","1,314","1,327.60","3,567"
2020-08-03,BERGERPBL,"1,314","1,308.60","1,308.60","1,309","5,492"
2020-07-30,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,741"
2020-07-29,BERGERPBL,"1,320","1,308.60","1,320","1,308.60","2,729"
2020-07-28,BERGERPBL,"1,319","1,308.60","1,317.30","1,308.60","3,632"
2020-07-27,BERGERPBL,"1,323.90","1,308.60","1,308.70","1,317.40","4,595"
2020-07-26,BERGERPBL,"1,311.10","1,308.60","1,308.60","1,308.60","3,908"
2020-07-23,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,444"
2020-07-22,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,940"
2020-07-21,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,356"
2020-07-20,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60",554
2020-07-19,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,004"
2020-07-16,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,021"
2020-07-15,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","2,739"
2020-07-14,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","3,650"
2020-07-13,BERGERPBL,"1,310","1,308.60","1,308.60","1,308.60","1,474"
2020-07-12,BERGERPBL,0,0,0,"1,328.90",0
2020-07-09,BERGERPBL,"1,346","1,308.60","1,308.60","1,328.90","5,456"
2020-07-08,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,694"
2020-07-07,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","1,992"
2020-07-06,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60",196
2020-07-05,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60",864
2020-07-02,BERGERPBL,"1,308.60","1,308.60","1,308.60","1,308.60","2,197"
2020-08-10,BEXIMCO,19,17.4,18,18.6,"22,095,549"
2020-08-09,BEXIMCO,17.4,16.2,16.3,17.4,"12,351,080"
2020-08-06,BEXIMCO,15.9,14.2,14.2,15.9,"14,967,386"
2020-08-05,BEXIMCO,14.8,14,14.2,14.5,"11,624,172"
2020-08-04,BEXIMCO,14.6,14,14.5,14.2,"6,542,352"
2020-08-03,BEXIMCO,14.5,13.4,13.4,14.3,"10,673,995"
2020-07-30,BEXIMCO,13.4,13.1,13.1,13.4,"3,991,948"
2020-07-29,BEXIMCO,13.4,13,13.3,13.1,"3,054,268"
2020-07-28,BEXIMCO,13.5,13,13,13.3,"8,134,630"
2020-07-27,BEXIMCO,13,13,13,13,"2,611,742"
2020-07-26,BEXIMCO,13,13,13,13,"516,945"
2020-07-23,BEXIMCO,13,13,13,13,"539,015"
2020-07-22,BEXIMCO,13,13,13,13,"144,669"
2020-07-21,BEXIMCO,13,13,13,13,"241,028"
2020-07-20,BEXIMCO,13,13,13,13,"116,003"
2020-07-19,BEXIMCO,13,13,13,13,"210,335"
2020-07-16,BEXIMCO,13,13,13,13,"285,850"
2020-07-15,BEXIMCO,13.1,13,13,13,"844,916"
2020-07-14,BEXIMCO,13.1,13,13,13,"2,653,102"
2020-07-13,BEXIMCO,13.4,13,13.4,13,"7,325,879"
2020-07-12,BEXIMCO,13.6,13.2,13.5,13.3,"3,919,803"
2020-07-09,BEXIMCO,13.7,13.4,13.4,13.5,"4,059,692"
2020-07-08,BEXIMCO,13.4,13,13,13.3,"9,060,080"
2020-07-07,BEXIMCO,13,13,13,13,"178,649"
2020-07-06,BEXIMCO,13,13,13,13,"73,856"
2020-07-05,BEXIMCO,13,13,13,13,"46,356"
2020-07-02,BEXIMCO,13,13,13,13,"101,890"
2020-08-10,BGIC,32.5,31,32.2,31.2,"402,321"
2020-08-09,BGIC,32.2,30.6,30.8,32.1,"975,569"
2020-08-06,BGIC,31.5,28.6,30.2,30.8,"611,981"
2020-08-05,BGIC,31.5,29.3,29.3,30,"296,295"
2020-08-04,BGIC,29.8,28.6,29.8,29.3,"264,775"
2020-08-03,BGIC,30,27.9,27.9,29.4,"541,826"
2020-07-30,BGIC,27.5,26.1,26.2,27.4,"79,363"
2020-07-29,BGIC,27.9,25.3,25.6,26.8,"249,172"
2020-07-28,BGIC,26,24.5,24.5,25.6,"71,287"
2020-07-27,BGIC,24.8,22.9,22.9,24.5,"54,001"
2020-07-26,BGIC,23,22.8,22.8,22.9,"4,261"
2020-07-23,BGIC,22.9,22.9,22.9,22.9,"6,024"
2020-07-22,BGIC,22.9,22.8,22.9,22.8,"4,852"
2020-07-21,BGIC,23.8,23.2,23.3,23.4,"7,214"
2020-07-20,BGIC,23.8,22.6,22.6,23.7,"12,501"
2020-07-19,BGIC,23.5,23,23.1,23.2,"4,491"
2020-07-16,BGIC,23.5,23.3,23.5,23.4,"4,394"
2020-07-15,BGIC,23.4,22.6,22.6,23.3,"2,945"
2020-07-14,BGIC,22.7,22.6,22.7,22.6,"1,288"
2020-07-13,BGIC,22.8,22.8,22.8,22.8,"1,877"
2020-07-12,BGIC,23,22.8,22.9,22.9,"1,006"
2020-07-09,BGIC,23.1,23,23,23,274
2020-07-08,BGIC,23.5,22.6,22.6,23,"5,706"
2020-07-07,BGIC,22.7,22.7,22.7,22.7,342
2020-07-06,BGIC,23,22.5,22.5,22.7,"5,254"
2020-07-05,BGIC,22.6,22.5,22.5,22.5,"5,467"
2020-07-02,BGIC,0,0,0,22.5,0
2020-08-10,BIFC,3.3,3,3.3,3.1,"44,890"
2020-08-09,BIFC,3,3,3,3,"87,424"
2020-08-06,BIFC,2.9,2.7,2.8,2.8,"65,715"
2020-08-05,BIFC,2.8,2.6,2.6,2.7,"53,143"
2020-08-04,BIFC,2.6,2.6,2.6,2.6,"7,000"
2020-08-03,BIFC,2.6,2.6,2.6,2.6,"17,000"
2020-07-30,BIFC,2.6,2.6,2.6,2.6,"2,000"
2020-07-29,BIFC,2.6,2.6,2.6,2.6,102
2020-07-28,BIFC,0,0,0,2.6,0
2020-07-27,BIFC,2.6,2.6,2.6,2.6,"1,300"
2020-07-26,BIFC,2.6,2.6,2.6,2.6,800
2020-07-23,BIFC,2.6,2.6,2.6,2.6,"1,000"
2020-07-22,BIFC,2.6,2.6,2.6,2.6,"1,000"
2020-07-21,BIFC,2.6,2.6,2.6,2.6,"5,000"
2020-07-20,BIFC,0,0,0,2.6,0
2020-07-19,BIFC,0,0,0,2.6,0
2020-07-16,BIFC,0,0,0,2.6,0
2020-07-15,BIFC,2.6,2.6,2.6,2.6,"1,322"
2020-07-14,BIFC,0,0,0,2.6,0
2020-07-13,BIFC,0,0,0,2.6,0
2020-07-12,BIFC,0,0,0,2.6,0
2020-07-09,BIFC,0,0,0,2.6,0
2020-07-08,BIFC,0,0,0,2.6,0
2020-07-07,BIFC,0,0,0,2.6,0
2020-07-06,BIFC,0,0,0,2.6,0
2020-07-05,BIFC,2.6,2.6,2.6,2.6,"1,000"
2020-07-02,BIFC,0,0,0,2.6,0
2020-08-10,BNICL,24.7,23.4,24.3,23.6,"455,820"
2020-08-09,BNICL,25,23.9,24.2,24,"996,861"
2020-08-06,BNICL,26.8,24.5,26.3,24.8,"1,706,533"
2020-08-05,BNICL,26.4,24.2,24.4,25.9,"1,357,474"
2020-08-04,BNICL,24.4,21.8,22.4,24.1,"1,564,237"
2020-08-03,BNICL,23.2,21.6,22.6,22.3,"752,266"
2020-07-30,BNICL,23,22,23,22.6,"918,198"
2020-07-29,BNICL,0,0,0,23,0
2020-07-28,BNICL,23.5,22.5,22.9,23,"1,167,464"
2020-07-27,BNICL,23.2,21.7,21.9,22.9,"984,034"
2020-07-26,BNICL,21.9,21.3,21.5,21.8,"415,264"
2020-07-23,BNICL,22.3,21.4,21.5,21.5,"775,705"
2020-07-22,BNICL,22.2,20.3,22.2,21.3,"279,057"
2020-07-21,BNICL,22,21.1,21.4,21.8,"349,920"
2020-07-20,BNICL,22,20.5,21.1,21.7,"642,953"
2020-07-19,BNICL,21,19.7,20,20.7,"563,597"
2020-07-16,BNICL,20,19.3,19.9,19.8,"211,212"
2020-07-15,BNICL,20.2,19.2,19.2,19.7,"256,945"
2020-07-14,BNICL,19.6,18.8,18.9,19.1,"196,686"
2020-07-13,BNICL,19.2,18.8,18.9,19.1,"155,397"
2020-07-12,BNICL,19.3,18.6,19.1,18.8,"110,499"
2020-07-09,BNICL,19.6,19.1,19.6,19.2,"163,169"
2020-07-08,BNICL,20,18.9,19,19.6,"333,447"
2020-07-07,BNICL,18.9,18.2,18.7,18.6,"35,001"
2020-07-06,BNICL,19.1,18,18,18.8,"257,541"
2020-07-05,BNICL,17.9,17.1,17.1,17.8,"207,359"
2020-07-02,BNICL,17.1,17.1,17.1,17.1,"12,300"
2020-08-10,BPML,43.5,41.5,43.4,42.5,"367,891"
2020-08-09,BPML,43.4,41.5,41.5,42.8,"355,201"
2020-08-06,BPML,42.1,40,40.4,41.3,"187,474"
2020-08-05,BPML,41.3,39.9,41,40,"208,013"
2020-08-04,BPML,42.1,40.6,41.8,41.1,"106,711"
2020-08-03,BPML,42.2,40.4,40.4,41.7,"215,302"
2020-07-30,BPML,40.4,39.9,40.2,40,"134,246"
2020-07-29,BPML,40.3,39.9,39.9,40,"127,485"
2020-07-28,BPML,40.8,39.9,40,39.9,"150,494"
2020-07-27,BPML,41,39.9,40.7,40,"146,456"
2020-07-26,BPML,40.9,39.9,39.9,40.6,"220,516"
2020-07-23,BPML,39.9,39.9,39.9,39.9,"4,917"
2020-07-22,BPML,39.9,39.9,39.9,39.9,"15,187"
2020-07-21,BPML,39.9,39.9,39.9,39.9,"6,587"
2020-07-20,BPML,39.9,39.9,39.9,39.9,300
2020-07-19,BPML,39.9,39.9,39.9,39.9,"8,088"
2020-07-16,BPML,39.9,39.9,39.9,39.9,"4,430"
2020-07-15,BPML,39.9,39.9,39.9,39.9,"10,379"
2020-07-14,BPML,40.2,39.9,40.1,39.9,"47,561"
2020-07-13,BPML,41.1,39.9,40.9,40.1,"122,312"
2020-07-12,BPML,41.5,39.9,40.1,40.9,"135,948"
2020-07-09,BPML,40.7,39.9,39.9,40.1,"196,911"
2020-07-08,BPML,39.9,39.9,39.9,39.9,"22,490"
2020-07-07,BPML,39.9,39.9,39.9,39.9,671
2020-07-06,BPML,39.9,39.9,39.9,39.9,"1,420"
2020-07-05,BPML,39.9,39.9,39.9,39.9,932
2020-07-02,BPML,39.9,39.9,39.9,39.9,70
2020-08-10,BRACBANK,33.6,31.9,33,31.9,"6,402,732"
2020-08-09,BRACBANK,34.7,31.9,31.9,32.8,"6,218,035"
2020-08-06,BRACBANK,31.9,31.9,31.9,31.9,"53,058"
2020-08-05,BRACBANK,31.9,31.9,31.9,31.9,"195,846"
2020-08-04,BRACBANK,31.9,31.9,31.9,31.9,"523,411"
2020-08-03,BRACBANK,31.9,31.9,31.9,31.9,"80,207"
2020-07-30,BRACBANK,31.9,31.9,31.9,31.9,"52,048"
2020-07-29,BRACBANK,31.9,31.9,31.9,31.9,"6,218"
2020-07-28,BRACBANK,31.9,31.9,31.9,31.9,"17,928"
2020-07-27,BRACBANK,31.9,31.9,31.9,31.9,"121,201"
2020-07-26,BRACBANK,31.9,31.9,31.9,31.9,"13,127"
2020-07-23,BRACBANK,31.9,31.9,31.9,31.9,"1,873"
2020-07-22,BRACBANK,31.9,31.9,31.9,31.9,"2,968"
2020-07-21,BRACBANK,31.9,31.9,31.9,31.9,"8,018"
2020-07-20,BRACBANK,31.9,31.9,31.9,31.9,"5,824"
2020-07-19,BRACBANK,31.9,31.9,31.9,31.9,"8,823"
2020-07-16,BRACBANK,31.9,31.9,31.9,31.9,626
2020-07-15,BRACBANK,31.9,31.9,31.9,31.9,"11,365"
2020-07-14,BRACBANK,31.9,31.9,31.9,31.9,"10,702"
2020-07-13,BRACBANK,31.9,31.9,31.9,31.9,"17,833"
2020-07-12,BRACBANK,31.9,31.9,31.9,31.9,"23,501"
2020-07-09,BRACBANK,31.9,31.9,31.9,31.9,"17,424"
2020-07-08,BRACBANK,31.9,31.9,31.9,31.9,"15,341"
2020-07-07,BRACBANK,31.9,31.9,31.9,31.9,"1,398"
2020-07-06,BRACBANK,31.9,31.9,31.9,31.9,"4,771"
2020-07-05,BRACBANK,31.9,31.9,31.9,31.9,"12,276"
2020-07-02,BRACBANK,31.9,31.9,31.9,31.9,"1,048"
2020-08-10,BSC,47.2,45.5,46.9,45.7,"1,566,621"
2020-08-09,BSC,47.8,46.8,47,46.9,"1,672,242"
2020-08-06,BSC,46.9,44.7,44.7,46.8,"1,523,750"
2020-08-05,BSC,44.8,43.6,44.4,44.4,"842,442"
2020-08-04,BSC,45.3,44.2,45.2,44.6,"902,025"
2020-08-03,BSC,45.5,44.4,44.4,45.2,"1,085,813"
2020-07-30,BSC,44.7,43.3,43.3,44.4,"968,073"
2020-07-29,BSC,43.8,42.6,43.6,43.3,"600,197"
2020-07-28,BSC,44.5,43.4,43.6,43.6,"1,316,531"
2020-07-27,BSC,43.8,41.3,41.3,43.6,"1,290,233"
2020-07-26,BSC,42.2,41,42,41.3,"1,099,815"
2020-07-23,BSC,42.9,41.7,42.6,42.1,"985,418"
2020-07-22,BSC,43.1,41.1,42.2,42.6,"1,355,674"
2020-07-21,BSC,42.4,38.7,38.7,42.2,"1,479,036"
2020-07-20,BSC,39.2,38.3,38.4,38.7,"795,622"
2020-07-19,BSC,39.2,38.3,39.2,38.6,"244,423"
2020-07-16,BSC,40.1,39.3,40.1,39.4,"179,012"
2020-07-15,BSC,40.8,39.9,40.3,40.2,"377,368"
2020-07-14,BSC,41.2,39.8,40.1,40.2,"384,692"
2020-07-13,BSC,41.2,40.1,40.8,40.4,"585,697"
2020-07-12,BSC,41,38.5,39.3,40.9,"713,014"
2020-07-09,BSC,39.7,38.2,38.2,39.3,"741,624"
2020-07-08,BSC,38.2,38.2,38.2,38.2,"13,882"
2020-07-07,BSC,38.2,38.2,38.2,38.2,"18,469"
2020-07-06,BSC,38.2,38.2,38.2,38.2,"16,330"
2020-07-05,BSC,38.2,38.2,38.2,38.2,350
2020-07-02,BSC,38.2,38.2,38.2,38.2,"1,570"
2020-08-10,BSCCL,137.3,124,133.8,127.2,"1,383,624"
2020-08-09,BSCCL,135,123.5,128,131.4,"1,689,263"
2020-08-06,BSCCL,125.8,114.4,114.4,125.8,"2,484,053"
2020-08-05,BSCCL,114.4,104.3,104.3,114.4,"2,146,350"
2020-08-04,BSCCL,107,103,105.4,104,"896,919"
2020-08-03,BSCCL,109.7,104.1,104.1,105.5,"1,223,107"
2020-07-30,BSCCL,104.8,97.6,97.6,104.1,"1,464,282"
2020-07-29,BSCCL,97.3,94.5,96,96.6,"488,727"
2020-07-28,BSCCL,98.5,95,97,95.6,"945,262"
2020-07-27,BSCCL,97.3,92.8,92.8,96.8,"1,196,414"
2020-07-26,BSCCL,93.2,91,91.8,92.8,"465,797"
2020-07-23,BSCCL,94.2,90.9,93.5,91.5,"467,039"
2020-07-22,BSCCL,94.3,92.3,93.1,93,"569,084"
2020-07-21,BSCCL,93.5,91.5,92,92.7,"642,421"
2020-07-20,BSCCL,92.5,87.5,87.5,91.8,"513,378"
2020-07-19,BSCCL,92.1,86.6,92.1,87.2,"724,649"
2020-07-16,BSCCL,95.5,92,95.5,92.4,"561,163"
2020-07-15,BSCCL,97.6,94.1,95.3,95.3,"710,919"
2020-07-14,BSCCL,95.9,91.8,91.8,95.2,"978,913"
2020-07-13,BSCCL,94.2,91.2,92.8,91.8,"1,164,180"
2020-07-12,BSCCL,93,86.1,87.8,92.5,"1,390,783"
2020-07-09,BSCCL,88.5,84.4,84.4,87.8,"1,081,743"
2020-07-08,BSCCL,84.9,83.4,83.7,84.4,"548,357"
2020-07-07,BSCCL,84,82,82,83.7,"400,894"
2020-07-06,BSCCL,82.7,80.1,81.9,81.7,"563,023"
2020-07-05,BSCCL,84.5,81.4,84.5,81.9,"508,671"
2020-07-02,BSCCL,87.1,84.1,86.9,84.7,"842,139"
2020-08-10,BSRMLTD,64.4,60.7,62.5,63.9,"494,080"
2020-08-09,BSRMLTD,65,61.9,62.5,62.5,"335,113"
2020-08-06,BSRMLTD,62.4,55.5,57.4,62.1,"285,822"
2020-08-05,BSRMLTD,57.8,55.3,55.4,56.9,"316,357"
2020-08-04,BSRMLTD,56.9,55,56.9,55.3,"115,857"
2020-08-03,BSRMLTD,57.4,55.4,56.5,56.6,"109,422"
2020-07-30,BSRMLTD,57.7,53.5,53.6,56.3,"141,846"
2020-07-29,BSRMLTD,53.9,53.5,53.5,53.5,"60,353"
2020-07-28,BSRMLTD,54.1,53.5,54,53.5,"65,366"
2020-07-27,BSRMLTD,53.9,53.5,53.5,53.5,"82,947"
2020-07-26,BSRMLTD,53.8,53.5,53.5,53.5,"145,199"
2020-07-23,BSRMLTD,53.5,53.5,53.5,53.5,"1,008"
2020-07-22,BSRMLTD,53.5,53.5,53.5,53.5,"3,902"
2020-07-21,BSRMLTD,53.5,53.5,53.5,53.5,"6,180"
2020-07-20,BSRMLTD,53.5,53.5,53.5,53.5,"13,535"
2020-07-19,BSRMLTD,53.5,53.5,53.5,53.5,"2,133"
2020-07-16,BSRMLTD,53.5,53.5,53.5,53.5,"3,202"
2020-07-15,BSRMLTD,53.5,53.5,53.5,53.5,"10,145"
2020-07-14,BSRMLTD,53.5,53.5,53.5,53.5,"15,515"
2020-07-13,BSRMLTD,54.6,53.5,54,53.5,"67,595"
2020-07-12,BSRMLTD,54.4,53.5,53.5,54,"182,596"
2020-07-09,BSRMLTD,53.5,53.5,53.5,53.5,"39,737"
2020-07-08,BSRMLTD,53.5,53.5,53.5,53.5,"15,489"
2020-07-07,BSRMLTD,53.5,53.5,53.5,53.5,500
2020-07-06,BSRMLTD,0,0,0,53.5,0
2020-07-05,BSRMLTD,53.5,53.5,53.5,53.5,400
2020-07-02,BSRMLTD,53.5,53.5,53.5,53.5,100
2020-08-10,BSRMSTEEL,39.8,38.5,39.8,38.8,"233,702"
2020-08-09,BSRMSTEEL,40,38,38.8,39.8,"316,022"
2020-08-06,BSRMSTEEL,39.1,35.1,36,38.8,"665,912"
2020-08-05,BSRMSTEEL,36,34.7,35.1,35.9,"403,110"
2020-08-04,BSRMSTEEL,36,34.8,36,35.3,"163,132"
2020-08-03,BSRMSTEEL,36.3,34.1,34.5,35.6,"579,268"
2020-07-30,BSRMSTEEL,34.5,33.7,33.8,34,"330,286"
2020-07-29,BSRMSTEEL,33.8,33.6,33.6,33.8,"74,304"
2020-07-28,BSRMSTEEL,34,33.6,33.8,33.7,"57,283"
2020-07-27,BSRMSTEEL,33.8,33.6,33.6,33.8,"64,901"
2020-07-26,BSRMSTEEL,33.6,33.6,33.6,33.6,"31,700"
2020-07-23,BSRMSTEEL,33.6,33.6,33.6,33.6,"6,309"
2020-07-22,BSRMSTEEL,33.6,33.6,33.6,33.6,"21,630"
2020-07-21,BSRMSTEEL,33.6,33.6,33.6,33.6,"26,666"
2020-07-20,BSRMSTEEL,33.6,33.6,33.6,33.6,"28,414"
2020-07-19,BSRMSTEEL,33.8,33.6,33.6,33.6,"57,442"
2020-07-16,BSRMSTEEL,33.6,33.6,33.6,33.6,"23,860"
2020-07-15,BSRMSTEEL,33.7,33.6,33.6,33.6,"33,833"
2020-07-14,BSRMSTEEL,34,33.6,33.6,33.7,"26,573"
2020-07-13,BSRMSTEEL,34.3,33.6,34,33.6,"222,248"
2020-07-12,BSRMSTEEL,34,33.6,33.6,33.9,"216,657"
2020-07-09,BSRMSTEEL,34.3,33.6,33.6,33.6,"156,387"
2020-07-08,BSRMSTEEL,33.6,33.6,33.6,33.6,"51,787"
2020-07-07,BSRMSTEEL,33.6,33.6,33.6,33.6,"5,775"
2020-07-06,BSRMSTEEL,0,0,0,33.6,0
2020-07-05,BSRMSTEEL,33.6,33.6,33.6,33.6,940
2020-07-02,BSRMSTEEL,33.6,33.6,33.6,33.6,400
2020-08-10,BXPHARMA,100.8,94.6,100,98.1,"4,199,049"
2020-08-09,BXPHARMA,99.1,91.9,91.9,98,"3,822,863"
2020-08-06,BXPHARMA,90.7,85.5,86,90.1,"4,906,598"
2020-08-05,BXPHARMA,86.8,84.8,85.5,85.4,"2,655,418"
2020-08-04,BXPHARMA,86.5,84.1,86,85.5,"2,477,538"
2020-08-03,BXPHARMA,87,80.9,81.7,85.7,"3,537,771"
2020-07-30,BXPHARMA,80.9,78,78.1,80.7,"3,525,199"
2020-07-29,BXPHARMA,78.3,75.5,77,78,"1,297,895"
2020-07-28,BXPHARMA,78.7,76.5,78.4,77,"1,731,723"
2020-07-27,BXPHARMA,78.6,76.6,77,78.4,"1,989,222"
2020-07-26,BXPHARMA,77.3,74.5,74.8,77,"2,618,569"
2020-07-23,BXPHARMA,75.5,73.8,75.5,74.8,"954,275"
2020-07-22,BXPHARMA,76,74,75,74.7,"743,305"
2020-07-21,BXPHARMA,75.8,73.8,74.3,75.5,"1,544,361"
2020-07-20,BXPHARMA,74.9,70.9,71.2,74.4,"1,019,951"
2020-07-19,BXPHARMA,74.5,69.1,74.3,70.8,"1,742,210"
2020-07-16,BXPHARMA,77,73.5,76.9,74.3,"1,955,691"
